;SUBJECT_ID;;IP;;;;QUESTION_ID;IMAGE_ID;GT_ANSWER;MODEL;COLOR_COND;GT_CONFORM;DATASET;EXP_LIST;;ANSW_CORRECT;EXPL_CONS_ANSW;EXPL_CONS_IMG;EXPL_FLUENT;SHAPES;COLORS;MATERIALS;GEN_SCENE;COMPETENT;
id;l8341c4n751p8jug2khimkijp6;ip;73.68.152.92;time;1713359497;data;Yes;;;;;;;;;;;;;;;;;;
id;g01hn3deuibdkeh934ngp2nsv0;ip;196.39.217.132;time;1713359497;data;"<id:	QUESTION_ID	185221000	";"	IMAGE_ID	185221	";"	GT_ANSWER	pizza	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;g01hn3deuibdkeh934ngp2nsv0;ip;196.39.217.132;time;1713359523;data;"<id:	QUESTION_ID	131141	";"	IMAGE_ID	13115	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;9up80et80vvmf1hphbj2qqtv3l;ip;80.233.34.175;time;1713359528;data;Yes;;;;;;;;;;;;;;;;;;
id;tjckudp15jfrlv4ac8dfrmk5bt;ip;81.56.39.254;time;1713359530;data;"<id:	QUESTION_ID	14984	";"	IMAGE_ID	14984	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;no;1;1;5;2;1;0;2;2;Next
id;bp3ub196d7gk884njiuv860c0s;ip;41.193.49.74;time;1713359533;data;6011c91e496f2f16d61402e7;22;male;native;Next;;;;;;;;;;;;;;
id;mghcm6p7pqhc790pq91eks36pm;ip;213.105.93.196;time;1713359541;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;3;4;5;4;Next
id;g01hn3deuibdkeh934ngp2nsv0;ip;196.39.217.132;time;1713359542;data;"<id:	QUESTION_ID	240102002	";"	IMAGE_ID	240102	";"	GT_ANSWER	frisbee	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;no;5;1;1;1;1;1;1;1;Next
id;mghcm6p7pqhc790pq91eks36pm;ip;213.105.93.196;time;1713359544;data;Next;;;;;;;;;;;;;;;;;;
id;tv2pu75gud7kgul2o0tk7vemcn;ip;139.132.188.35;time;1713359549;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;4;4;0;0;4;4;Next
id;a9v342o4i8e7pjc9gup0t5s8hp;ip;87.81.113.69;time;1713359549;data;I want to participate;;;;;;;;;;;;;;;;;;
id;iteafrpgou8d812vr5uglpbigb;ip;124.148.121.15;time;1713359551;data;"<id:	QUESTION_ID	526425003	";"	IMAGE_ID	526425	";"	GT_ANSWER	german shepherd	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;1;2;1;2;0;0;1;1;Next
id;tv2pu75gud7kgul2o0tk7vemcn;ip;139.132.188.35;time;1713359552;data;Next;;;;;;;;;;;;;;;;;;
id;l8341c4n751p8jug2khimkijp6;ip;73.68.152.92;time;1713359554;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;3;3;5;5;Next
id;a9v342o4i8e7pjc9gup0t5s8hp;ip;87.81.113.69;time;1713359556;data;5ff90d73c73c711fd37e4aaf;44;male;native;Next;;;;;;;;;;;;;;
id;l8341c4n751p8jug2khimkijp6;ip;73.68.152.92;time;1713359558;data;Next;;;;;;;;;;;;;;;;;;
id;tjckudp15jfrlv4ac8dfrmk5bt;ip;81.56.39.254;time;1713359564;data;"<id:	QUESTION_ID	479953002	";"	IMAGE_ID	479953	";"	GT_ANSWER	soccer	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;0;5;5;5;Next
id;9up80et80vvmf1hphbj2qqtv3l;ip;80.233.34.175;time;1713359572;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;3;5;5;5;Next
id;9up80et80vvmf1hphbj2qqtv3l;ip;80.233.34.175;time;1713359576;data;Next;;;;;;;;;;;;;;;;;;
id;g01hn3deuibdkeh934ngp2nsv0;ip;196.39.217.132;time;1713359586;data;"<id:	QUESTION_ID	203846000	";"	IMAGE_ID	203846	";"	GT_ANSWER	winter	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;no;5;1;3;5;3;3;1;1;Next
id;pfa734m5dirrsobe3erjes9u8j;ip;2.103.238.58;time;1713359590;data;I want to participate;;;;;;;;;;;;;;;;;;
id;tbl5a1nmnu346ghu25tohg58pd;ip;105.8.3.11;time;1713359602;data;Yes;;;;;;;;;;;;;;;;;;
id;a9v342o4i8e7pjc9gup0t5s8hp;ip;87.81.113.69;time;1713359602;data;Yes;;;;;;;;;;;;;;;;;;
id;tjckudp15jfrlv4ac8dfrmk5bt;ip;81.56.39.254;time;1713359604;data;"<id:	QUESTION_ID	240102002	";"	IMAGE_ID	240102	";"	GT_ANSWER	frisbee	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;no;5;1;5;2;0;0;3;3;Next
id;qcapofvvedoprru1emlfp3iejv;ip;196.11.179.75;time;1713359606;data;I want to participate;;;;;;;;;;;;;;;;;;
id;g01hn3deuibdkeh934ngp2nsv0;ip;196.39.217.132;time;1713359608;data;"<id:	QUESTION_ID	14720	";"	IMAGE_ID	14720	";"	GT_ANSWER	blue	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;pfa734m5dirrsobe3erjes9u8j;ip;2.103.238.58;time;1713359609;data;5ebd9828c25ad30a611bb585;22;female;native;Next;;;;;;;;;;;;;;
id;tv2pu75gud7kgul2o0tk7vemcn;ip;139.132.188.35;time;1713359615;data;"<id:	QUESTION_ID	203846000	";"	IMAGE_ID	203846	";"	GT_ANSWER	winter	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;no;4;1;3;4;2;3;2;3;Next
id;mghcm6p7pqhc790pq91eks36pm;ip;213.105.93.196;time;1713359616;data;"<id:	QUESTION_ID	203846000	";"	IMAGE_ID	203846	";"	GT_ANSWER	winter	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;no;5;1;4;4;1;3;1;2;Next
id;m9khg4gfa8o3a5p4i131o95k78;ip;159.197.170.64;time;1713359623;data;I want to participate;;;;;;;;;;;;;;;;;;
id;qcapofvvedoprru1emlfp3iejv;ip;196.11.179.75;time;1713359631;data;6056e89e532b129f52091452;26;female;native;Next;;;;;;;;;;;;;;
id;ihivinnper1sou13i41grkpoth;ip;2.222.211.82;time;1713359634;data;I want to participate;;;;;;;;;;;;;;;;;;
id;m9khg4gfa8o3a5p4i131o95k78;ip;159.197.170.64;time;1713359635;data;5e3589f0f4429c52b06eb457;49;male;native;Next;;;;;;;;;;;;;;
id;tjckudp15jfrlv4ac8dfrmk5bt;ip;81.56.39.254;time;1713359636;data;"<id:	QUESTION_ID	547062001	";"	IMAGE_ID	547062	";"	GT_ANSWER	dog	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;4;5;5;5;0;5;5;5;Next
id;l8341c4n751p8jug2khimkijp6;ip;73.68.152.92;time;1713359638;data;"<id:	QUESTION_ID	14896	";"	IMAGE_ID	14896	";"	GT_ANSWER	0	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;no;4;3;5;5;3;3;4;4;Next
id;a9v342o4i8e7pjc9gup0t5s8hp;ip;87.81.113.69;time;1713359638;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;0;2;5;5;Next
id;bp3ub196d7gk884njiuv860c0s;ip;41.193.49.74;time;1713359640;data;Yes;;;;;;;;;;;;;;;;;;
id;pfa734m5dirrsobe3erjes9u8j;ip;2.103.238.58;time;1713359640;data;Yes;;;;;;;;;;;;;;;;;;
id;a9v342o4i8e7pjc9gup0t5s8hp;ip;87.81.113.69;time;1713359641;data;Next;;;;;;;;;;;;;;;;;;
id;g01hn3deuibdkeh934ngp2nsv0;ip;196.39.217.132;time;1713359649;data;"<id:	QUESTION_ID	131092	";"	IMAGE_ID	13110	";"	GT_ANSWER	large	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;no;5;1;2;3;5;2;1;1;Next
id;iteafrpgou8d812vr5uglpbigb;ip;124.148.121.15;time;1713359654;data;"<id:	QUESTION_ID	130793	";"	IMAGE_ID	13080	";"	GT_ANSWER	1	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;4;4;3;4;4;0;0;3;Next
id;ihivinnper1sou13i41grkpoth;ip;2.222.211.82;time;1713359660;data;I want to participate;;;;;;;;;;;;;;;;;;
id;7bh8ttorqm22j5107ul12ltqqh;ip;67.193.85.204;time;1713359661;data;I want to participate;;;;;;;;;;;;;;;;;;
id;tbl5a1nmnu346ghu25tohg58pd;ip;105.8.3.11;time;1713359662;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;tbl5a1nmnu346ghu25tohg58pd;ip;105.8.3.11;time;1713359665;data;Next;;;;;;;;;;;;;;;;;;
id;bp3ub196d7gk884njiuv860c0s;ip;41.193.49.74;time;1713359670;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;4;4;4;4;Next
id;tv2pu75gud7kgul2o0tk7vemcn;ip;139.132.188.35;time;1713359672;data;"<id:	QUESTION_ID	118385	";"	IMAGE_ID	11839	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;no;4;1;3;4;2;0;3;3;Next
id;mghcm6p7pqhc790pq91eks36pm;ip;213.105.93.196;time;1713359674;data;"<id:	QUESTION_ID	14987	";"	IMAGE_ID	14987	";"	GT_ANSWER	purple	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;7bh8ttorqm22j5107ul12ltqqh;ip;67.193.85.204;time;1713359674;data;5d5ab9dac4866400012bcde2;66;male;native;Next;;;;;;;;;;;;;;
id;ihivinnper1sou13i41grkpoth;ip;2.222.211.82;time;1713359674;data;5a5f7c21ac56240001543340;39;female;native;Next;;;;;;;;;;;;;;
id;bp3ub196d7gk884njiuv860c0s;ip;41.193.49.74;time;1713359675;data;Next;;;;;;;;;;;;;;;;;;
id;pfa734m5dirrsobe3erjes9u8j;ip;2.103.238.58;time;1713359680;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;2;2;5;4;Next
id;tjckudp15jfrlv4ac8dfrmk5bt;ip;81.56.39.254;time;1713359681;data;"<id:	QUESTION_ID	526425003	";"	IMAGE_ID	526425	";"	GT_ANSWER	german shepherd	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;1;1;1;2;5;3;4;4;Next
id;pfa734m5dirrsobe3erjes9u8j;ip;2.103.238.58;time;1713359683;data;Next;;;;;;;;;;;;;;;;;;
id;43kvg51c5vag56h4j3mj4uckiv;ip;58.84.176.205;time;1713359683;data;Yes;;;;;;;;;;;;;;;;;;
id;a9v342o4i8e7pjc9gup0t5s8hp;ip;87.81.113.69;time;1713359688;data;"<id:	QUESTION_ID	131141	";"	IMAGE_ID	13115	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;no;4;5;3;5;5;4;4;4;Next
id;m9khg4gfa8o3a5p4i131o95k78;ip;159.197.170.64;time;1713359692;data;Yes;;;;;;;;;;;;;;;;;;
id;9up80et80vvmf1hphbj2qqtv3l;ip;80.233.34.175;time;1713359697;data;"<id:	QUESTION_ID	435005000	";"	IMAGE_ID	435005	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;2;5;5;5;3;5;5;4;Next
id;ulm52scfniv0rgig3mum3e66jq;ip;102.33.169.2;time;1713359706;data;I want to participate;;;;;;;;;;;;;;;;;;
id;p4d43o1n1tli05tkh31dkuq79m;ip;105.209.108.149;time;1713359708;data;I want to participate;;;;;;;;;;;;;;;;;;
id;bp3ub196d7gk884njiuv860c0s;ip;41.193.49.74;time;1713359714;data;"<id:	QUESTION_ID	24097000	";"	IMAGE_ID	24097	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;no;1;1;2;2;2;2;2;2;Next
id;a9v342o4i8e7pjc9gup0t5s8hp;ip;87.81.113.69;time;1713359721;data;"<id:	QUESTION_ID	203846000	";"	IMAGE_ID	203846	";"	GT_ANSWER	winter	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;no;2;2;2;5;2;4;3;2;Next
id;pfa734m5dirrsobe3erjes9u8j;ip;2.103.238.58;time;1713359722;data;"<id:	QUESTION_ID	526425003	";"	IMAGE_ID	526425	";"	GT_ANSWER	german shepherd	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;0;2;3;1;2;2;2;4;2;Next
id;ulm52scfniv0rgig3mum3e66jq;ip;102.33.169.2;time;1713359724;data;60accd3d6f3f272083a2f14f;32;female;native;Next;;;;;;;;;;;;;;
id;ihivinnper1sou13i41grkpoth;ip;2.222.211.82;time;1713359730;data;Yes;;;;;;;;;;;;;;;;;;
id;g01hn3deuibdkeh934ngp2nsv0;ip;196.39.217.132;time;1713359731;data;"<id:	QUESTION_ID	14984	";"	IMAGE_ID	14984	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;no;5;1;4;5;1;1;1;1;Next
id;p4d43o1n1tli05tkh31dkuq79m;ip;105.209.108.149;time;1713359734;data;601689ee246e5121a41fb230;39;male;native;Next;;;;;;;;;;;;;;
id;43kvg51c5vag56h4j3mj4uckiv;ip;58.84.176.205;time;1713359735;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;m9khg4gfa8o3a5p4i131o95k78;ip;159.197.170.64;time;1713359735;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;4;5;0;4;5;4;Next
id;m9khg4gfa8o3a5p4i131o95k78;ip;159.197.170.64;time;1713359738;data;Next;;;;;;;;;;;;;;;;;;
id;43kvg51c5vag56h4j3mj4uckiv;ip;58.84.176.205;time;1713359739;data;Next;;;;;;;;;;;;;;;;;;
id;tv2pu75gud7kgul2o0tk7vemcn;ip;139.132.188.35;time;1713359742;data;"<id:	QUESTION_ID	130994	";"	IMAGE_ID	13100	";"	GT_ANSWER	cube	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;no;4;2;3;2;0;0;2;2;Next
id;tbl5a1nmnu346ghu25tohg58pd;ip;105.8.3.11;time;1713359742;data;"<id:	QUESTION_ID	166	";"	IMAGE_ID	16	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;a9v342o4i8e7pjc9gup0t5s8hp;ip;87.81.113.69;time;1713359743;data;"<id:	QUESTION_ID	136722002	";"	IMAGE_ID	136722	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;no;1;1;1;1;1;1;1;1;Next
id;g01hn3deuibdkeh934ngp2nsv0;ip;196.39.217.132;time;1713359744;data;"<id:	QUESTION_ID	479953002	";"	IMAGE_ID	479953	";"	GT_ANSWER	soccer	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;bp3ub196d7gk884njiuv860c0s;ip;41.193.49.74;time;1713359745;data;"<id:	QUESTION_ID	192714009	";"	IMAGE_ID	192714	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;4;4;4;4;4;Next
id;tjckudp15jfrlv4ac8dfrmk5bt;ip;81.56.39.254;time;1713359745;data;"<id:	QUESTION_ID	24097000	";"	IMAGE_ID	24097	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;no;1;5;5;4;1;0;4;3;Next
id;pfa734m5dirrsobe3erjes9u8j;ip;2.103.238.58;time;1713359749;data;"<id:	QUESTION_ID	14896	";"	IMAGE_ID	14896	";"	GT_ANSWER	0	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;5;4;4;5;5;3;4;4;Next
id;iteafrpgou8d812vr5uglpbigb;ip;124.148.121.15;time;1713359752;data;"<id:	QUESTION_ID	118069	";"	IMAGE_ID	11807	";"	GT_ANSWER	2	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;3;2;2;4;3;2;2;2;Next
id;mghcm6p7pqhc790pq91eks36pm;ip;213.105.93.196;time;1713359754;data;"<id:	QUESTION_ID	24097000	";"	IMAGE_ID	24097	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;no;1;5;5;5;5;4;4;2;Next
id;ihivinnper1sou13i41grkpoth;ip;2.222.211.82;time;1713359758;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;3;5;0;0;5;4;Next
id;ihivinnper1sou13i41grkpoth;ip;2.222.211.82;time;1713359760;data;Next;;;;;;;;;;;;;;;;;;
id;g01hn3deuibdkeh934ngp2nsv0;ip;196.39.217.132;time;1713359762;data;"<id:	QUESTION_ID	526425003	";"	IMAGE_ID	526425	";"	GT_ANSWER	german shepherd	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;m9khg4gfa8o3a5p4i131o95k78;ip;159.197.170.64;time;1713359768;data;"<id:	QUESTION_ID	130793	";"	IMAGE_ID	13080	";"	GT_ANSWER	1	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;5;4;5;5;Next
id;a9v342o4i8e7pjc9gup0t5s8hp;ip;87.81.113.69;time;1713359775;data;"<id:	QUESTION_ID	5232	";"	IMAGE_ID	5232	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;no;1;1;1;2;2;1;1;1;Next
id;pfa734m5dirrsobe3erjes9u8j;ip;2.103.238.58;time;1713359775;data;"<id:	QUESTION_ID	130994	";"	IMAGE_ID	13100	";"	GT_ANSWER	cube	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;no;4;4;4;2;5;2;4;3;Next
id;ulm52scfniv0rgig3mum3e66jq;ip;102.33.169.2;time;1713359788;data;Yes;;;;;;;;;;;;;;;;;;
id;g01hn3deuibdkeh934ngp2nsv0;ip;196.39.217.132;time;1713359791;data;"<id:	QUESTION_ID	169736000	";"	IMAGE_ID	169736	";"	GT_ANSWER	beef	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;1;1;1;1;1;1;1;1;Next
id;43kvg51c5vag56h4j3mj4uckiv;ip;58.84.176.205;time;1713359791;data;"<id:	QUESTION_ID	531299016	";"	IMAGE_ID	531299	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;9up80et80vvmf1hphbj2qqtv3l;ip;80.233.34.175;time;1713359793;data;"<id:	QUESTION_ID	131092	";"	IMAGE_ID	13110	";"	GT_ANSWER	large	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;no;5;1;5;5;1;1;5;2;Next
id;ihivinnper1sou13i41grkpoth;ip;2.222.211.82;time;1713359795;data;"<id:	QUESTION_ID	169736000	";"	IMAGE_ID	169736	";"	GT_ANSWER	beef	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;yes;1;1;1;0;2;0;3;2;Next
id;bp3ub196d7gk884njiuv860c0s;ip;41.193.49.74;time;1713359798;data;"<id:	QUESTION_ID	14987	";"	IMAGE_ID	14987	";"	GT_ANSWER	purple	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;4;4;4;4;4;4;5;4;Next
id;qcapofvvedoprru1emlfp3iejv;ip;196.11.179.75;time;1713359799;data;Yes;;;;;;;;;;;;;;;;;;
id;tbl5a1nmnu346ghu25tohg58pd;ip;105.8.3.11;time;1713359802;data;"<id:	QUESTION_ID	14956	";"	IMAGE_ID	14956	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;a9v342o4i8e7pjc9gup0t5s8hp;ip;87.81.113.69;time;1713359804;data;"<id:	QUESTION_ID	298151003	";"	IMAGE_ID	298151	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	3	>";<id:>;no;3;2;2;3;3;2;2;1;Next
id;mghcm6p7pqhc790pq91eks36pm;ip;213.105.93.196;time;1713359807;data;"<id:	QUESTION_ID	14818	";"	IMAGE_ID	14818	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;tjckudp15jfrlv4ac8dfrmk5bt;ip;81.56.39.254;time;1713359809;data;"<id:	QUESTION_ID	118069	";"	IMAGE_ID	11807	";"	GT_ANSWER	2	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;yes;3;3;4;4;4;3;4;3;Next
id;l8341c4n751p8jug2khimkijp6;ip;73.68.152.92;time;1713359811;data;"<id:	QUESTION_ID	14796	";"	IMAGE_ID	14796	";"	GT_ANSWER	purple	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	3	>";<id:>;no;3;3;4;3;2;3;3;3;Next
id;7bh8ttorqm22j5107ul12ltqqh;ip;67.193.85.204;time;1713359812;data;Yes;;;;;;;;;;;;;;;;;;
